sample_id,customer_text,brand_response,suggested_intent,suggested_escalate,human_intent,human_escalate,human_notes,gold_intent,gold_escalate,predicted_intent,intent_confidence,retrieved_customer_text,retrieved_brand_response,retrieval_similarity,predicted_escalate,escalation_reason,draft_reply,intent_correct,escalation_correct
97,@AmazonHelp I tried getting a call back...twice...it did not connect...there seems to be a problem...,"@171644 That's strange, Ashwin. In that case, request you to reach out to us through an email or chat for further assistance. ^NK",other_non_actionable,False,customer_service_complaint,False,,customer_service_complaint,False,customer_service_complaint,0.15391830383718952,@AmazonHelp I tried but it did not work.,"Sorry for the trouble with adding your card, Chiraag. Please report this to our support team here:",0.288629626682462,True,low_intent_confidence,"Sorry for the trouble with adding your card, Chiraag. Please report this to our support team here:",True,False
98,@AmazonHelp This was the last update before I called amazon customer service today and that's when I found out it was lost.  I would of appreciated being notified of a lost or missing package instead of waiting for a package that was never coming. https://t.co/4lK4C9GKm3,@744264 I understand where you're coming from and I'm sorry we let you down. Were we able to provide any options or information for you due to the loss of this package? We want to make sure you get taken care of! ^KJ,device_technical,False,order_delivery,False,,order_delivery,False,order_delivery,0.14578051907149814,@AmazonHelp how do I report a lost or missing package?,Sorry you haven't received your package! What's the latest tracking/delivery date for your order:,0.2730335027846201,True,low_intent_confidence,Sorry you haven't received your package! What's the latest tracking/delivery date for your order:,True,False
99,"@AmazonHelp I've been a loyal prime customer for years. Currently, I'm being given the run-around on the return of a $700 cookware set. I would really appreciate some help, as I'm furious at your customer service.","@230467 Hi, I am sorry to hear this. We can't view your account details on Twitter. Can you tell us a bit more about what you have been advised when you spoke with Customer Service? Was this item sold by Amazon or a seller?^BZ",returns_refunds,False,returns_refunds,False,,returns_refunds,False,returns_refunds,0.12743893003471884,"Worst experience with @115821 I've ever had, being given the run around is not good customer service.","We'd like to turn this experience around into a good one! Without giving account information, can you please tell us more about what's going on? We'd like to help!",0.3153581736642933,True,low_intent_confidence,"We'd like to turn this experience around into a good one! Without giving account information, can you please tell us more about what's going on? We'd like to help!",True,False
100,Hey @115850 - I keep getting this error on Amazon Now everytime I add a product to my cart. https://t.co/QM5yATrrJZ,@548829 I'm sorry about this. Kindly report this to our support team through the app and we'll be happy to assist. ^SH,other_non_actionable,False,device_technical,False,,device_technical,False,device_technical,0.23637750284598422,"@AmazonHelp I keep getting this error message when I try to add an item to my @117093 cart: ""…this item was not added to your cart."" https://t.co/crXn3yzrLi","I'm sorry to see the trouble, Matt! Have you tried to close the browser and try again? Maybe try on a different browser?",0.33228049126654124,False,safe_to_auto_handle,"I'm sorry to see the trouble, Matt! Have you tried to close the browser and try again? Maybe try on a different browser?",True,True
101,"@AmazonHelp Se que son una excelente empresa, pero les falla en esto, en estas fechas es mejor o deshabilitar la opción de un día o de plano agregar una nota de que el pedido puede no llegar en la fecha promesa por la sobredemanda","@366347 ¡Hola, Dani! Lamento mucho los inconvenientes ¿ Tu pedido es vendido y gestionado por Amazon o es vendido por un vendedor externo? ^DS",other_non_actionable,False,order_delivery,False,,order_delivery,False,order_delivery,0.13488711888148483,@AmazonHelp Es el primero pero pienso comprar otro flash edad de oro en amazon por que son una pistola en el pedido y en el envio 🙏🏽,"¡Corremos para enviar los paquetes bien rápido! 🏃 Dinos, ¿ya viste la película? :D",0.21843738866443316,True,low_intent_confidence,"¡Corremos para enviar los paquetes bien rápido! 🏃 Dinos, ¿ya viste la película? :D",True,False
102,"@115850  My Keyboard  cover ( ORDER # 405-9026240-1774718)  had been delivered on 28th Sept. 2017. Since the product was undersized, I sent online request for return on 3rd Oct. 2017. NO ACTION HAD BEEN TAKEN . While tracking I found that Return window closed on 09-Oct-2017 !!!","@366442 Please don't provide your order details, as we consider it to be personal information. Our page is visible to the public. 3/3 ^PS",order_delivery,False,returns_refunds,False,,returns_refunds,False,returns_refunds,0.19772858650175815,"@115850 My Keyboard  cover ( ORDER # 405-9026240-1774718)  had been delivered on 28th Sept. 2017. Since the product was undersized, I sent online request for return on 3rd Oct. 2017. NO ACTION HAD BEEN TAKEN . While tracking I found that Return window closed on 09-Oct-2017 !!!","Please don't provide your order details, as we consider it to be personal information. 2/2",0.9999999999999997,True,low_intent_confidence,"Please don't provide your order details, as we consider it to be personal information. 2/2",True,False
103,It's really Pathetic 2 order a product from @115850 really a 3rd class service from you guys.u don't hav sense or urgency for cust service,"@353582 here: https://t.co/2t6DQoUmNZ, we'll look into it and get back to you soon. 2/2 ^AP",order_delivery,False,customer_service_complaint,False,,customer_service_complaint,False,product_order_issue,0.19997336810516253,@AmazonHelp Y don't you guys accept that you guys are joker @115850 @115821 @115851 it's really pathetic,We're sorry to know you are upset with us. Kindly elaborate the issue so we can assist accordingly.,0.20894095244351904,True,low_intent_confidence,We're sorry to know you are upset with us. Kindly elaborate the issue so we can assist accordingly.,False,False
104,"FIT1000 code expired but @115850 still advertising...
@180892 
Pls check and confirm if code is valid? https://t.co/6dYIhQlfYW",@389868 Could you tell us more about the promo code you are referring to? ^HA,other_non_actionable,False,payment_billing,False,,payment_billing,False,product_order_issue,0.17219693960821478,"@AmazonHelp but i recd called ,, he told me my order cancelled pls  check and confirm","Sorry about the hassle, Jay. Please reach out to our support team with the link provided earlier. We will look into it.",0.28975681378388773,True,low_intent_confidence,"Sorry about the hassle, Jay. Please reach out to our support team with the link provided earlier. We will look into it.",False,False
105,@123813 Se encuentra disponible con Android TV?,"@270745 Hola, Hugo. Puedes verificar los dispositivos compatibles en este enlace: https://t.co/4hKt0TIHcq ^VL",other_non_actionable,False,device_technical,False,,device_technical,False,digital_content,0.13755435621963896,@123813 Ya se encuentra la aplicación en smartv ?,"Hola EDGAR, si está disponible, por favor checa las siguientes informaciones:.",0.39317124869938147,True,low_intent_confidence,"Hola EDGAR, si está disponible, por favor checa las siguientes informaciones:.",False,False
106,@AmazonHelp how long does it take for an order cancellation to process?,"@817066 Great question! Generally, if an order hasn't begun processing, the request to cancel will go through instantly. However, if the order has begun processing, it may be unable to cancel. Additional information can be found here: https://t.co/WjO4hum5pP ^SK",order_delivery,False,order_delivery,False,,order_delivery,False,product_order_issue,0.16302577252547984,HOW LONG DOES IT TAKE FOR AMAZON TO DELIVER @115821,"Hey, sorry your parcel hasn't arrived yet! Which Amazon site was this purchase made on?",0.5550537002111072,True,low_intent_confidence,"Hey, sorry your parcel hasn't arrived yet! Which Amazon site was this purchase made on?",False,False
107,"@AmazonHelp Yeah it was expected 6th-9th and still isn’t here, I ordered it on the 1st",@623661 I'm sorry it hasn't arrived. Please reach out to us here: https://t.co/JzP7hlA23B so we can look into this with you. ^AH,order_delivery,False,order_delivery,False,,order_delivery,False,order_delivery,0.13693470497362045,@AmazonHelp Yeah it was,Please reach out to us here: so we can go over your options.,0.45041809302464275,True,low_intent_confidence,Please reach out to us here: so we can go over your options.,True,False
108,"@115850 @115821 #Theif #stealer #Robber Without any notice, how you guys can close customer account without notice and confirmation. #amazonprime #fraud
#CustomerCareAmazon #ridiculous",@689759 That's unusual. Has this been reported to our support team yet? ^MK,subscription_prime,True,account_security,True,,account_security,True,account_security,0.2814286369459128,@AmazonHelp You cancelled my subscription without any notice and without my consent. No explanation what so ever.,"I'm sorry for any frustration! Can you please provide us a bit more information? Which subscription ended? Have you been able to re-active it? We'd like to help, if possible.",0.26145992146565844,True,security_or_account_risk,"I'm sorry for any frustration! Can you please provide us a bit more information? Which subscription ended? Have you been able to re-active it? We'd like to help, if possible.",True,True
109,"@115821 why the fuck does your video quality fluctuate from amazing to a piece of shit every few seconds? My internet is fast as fuck. This is an Amazon Service problem. I wanna watch The Wire, dammit.",@253570 I'm sorry for this issue with streaming. Have you tried restarting the device you're using and your network to refresh the connection between the two?^DO,digital_content,False,digital_content,False,,digital_content,False,digital_content,0.2348370438000249,@AmazonHelp Just did. My internet is fast. Netflix app is working fine. But not prime video. Why?,We'd like to troubleshoot this with you in real-time. Please contact us here via phone or chat:,0.2180372235220585,False,safe_to_auto_handle,We'd like to troubleshoot this with you in real-time. Please contact us here via phone or chat:,True,True
110,@115830 Please look into Your packaging services.,@524865 We want to improve for future deliveries. Our packaging team would like to further review here: https://t.co/ZDiyglW24p ^FD,other_non_actionable,False,product_order_issue,False,,product_order_issue,False,order_delivery,0.11766521154089925,@AmazonHelp Please look into it asap,"We've responded to you over DM, Chitresh. Please check your DM for more information.",0.40840533110380484,True,low_intent_confidence,"We've responded to you over DM, Chitresh. Please check your DM for more information.",False,False
111,@115833 just set up a new Echo. Have access to contacts and places a call. People on other end of call can’t hear me but I can hear them. Help!,"@672566 Hi, Dan! For clarification, are you attempting to make Alexa-to-Alexa calls or outgoing calls to a landline or mobile? Some additional information on making calls from a compatible Echo device can be found here: https://t.co/RaDDPPxVoT ^AZ",device_technical,False,device_technical,False,,device_technical,False,customer_service_complaint,0.15335245733071565,"@AmazonHelp Outgoing calls to cell phone and landline. Echo makes the call, I can hear them through speaker but they can’t hear me",Please try these quick fixes: Let us know if the problem persists.,0.3665939030007389,True,low_intent_confidence,Please try these quick fixes: Let us know if the problem persists.,False,False
112,@AmazonHelp I don’t think I have even received one yet.,@263088 Please contact us via phone or chat here: https://t.co/hApLpMlfHN and we'll look into this for you. ^RL,other_non_actionable,False,order_delivery,False,,order_delivery,False,order_delivery,0.12238127675481135,"@AmazonHelp Been waiting for a week for Echo invite, still haven't received one yet :/",We send limited number of invites each week. Keep an eye on your inbox.(2/2),0.3042041785877278,True,low_intent_confidence,We send limited number of invites each week. Keep an eye on your inbox.(2/2),True,False
113,@116928 hola pueden ayudarme x mensaje porfa? tengo un problema,"@792297 ¡Hola! Puedes realizar tu consulta por Mensaje Directo, si lo prefieres. Recuerda no compartir información personal o de tu cuenta. Saludos. ^CR https://t.co/1XyLaGkcaN",other_non_actionable,False,customer_service_complaint,False,,customer_service_complaint,False,device_technical,0.1811112634934875,@AmazonHelp pueden ayudarme en español?,"Claro, Cristian. ¿Cuál fue la fecha de entrega indicada en el correo de confirmación cuando realizaste el pedido?",0.4368732847244383,True,low_intent_confidence,"Claro, Cristian. ¿Cuál fue la fecha de entrega indicada en el correo de confirmación cuando realizaste el pedido?",False,False
114,@115823 Our account was suspended for no logical reason. No response from you in days despite repeated requests for help.,"@300938 Hey, sorry to hear about the trouble! W/o providing personal or acct specific info, can you tell us more? ^LB",customer_service_complaint,False,customer_service_complaint,False,,customer_service_complaint,False,customer_service_complaint,0.14670584552929297,"@4088 @37185 @AmazonHelp @37186 @37187 our account name buyerzone still suspended,no response yet..",We're sorry to hear about the delay. Please reach us here: and we'll get this sorted soon.,0.20587836488861522,True,low_intent_confidence,We're sorry to hear about the delay. Please reach us here: and we'll get this sorted soon.,True,False
115,@AmazonHelp Already done. Same old answer. No solution. Do you have any sort of accountability left in you guys?,@168211 Kindly revert to the same for further assistance. (2/2) ^VM,other_non_actionable,False,other_non_actionable,False,,other_non_actionable,False,customer_service_complaint,0.13575634970912256,@AmazonHelp Already done.,I've checked and we haven't received your reply to our correspondence. Kindly respond to the email from Social Media team and we'll reach out to you accordingly.,0.299554600832215,True,low_intent_confidence,I've checked and we haven't received your reply to our correspondence. Kindly respond to the email from Social Media team and we'll reach out to you accordingly.,False,False
116,@AmazonHelp Isn't there a way to hide the shopping cart side bar on the website???,@717292 We'd like to help! Are you viewing Amazon by using the mobile shopping app or a web browser? ^AC,other_non_actionable,False,other_non_actionable,False,,other_non_actionable,False,device_technical,0.23716110909952526,@AmazonHelp On the website.,I'm sorry for the trouble! Most errors can be resolved by clearing the cache and cookies and restarting your web browser. Please let us know if this helps!,0.2617533508100805,False,safe_to_auto_handle,I'm sorry for the trouble! Most errors can be resolved by clearing the cache and cookies and restarting your web browser. Please let us know if this helps!,False,True
117,"@AmazonHelp It says ""pending verification""",@335074 Please reach out to us here: https://t.co/hApLpMlfHN ^RR,other_non_actionable,False,account_security,False,,account_security,False,account_security,0.33524819377163445,@AmazonHelp It says pending verification on my orders?,I'm sorry for the delay. Digital orders can take up to 4 hours to process completely. More info here:,0.7899509249255455,True,high_risk_intent,I'm sorry for the delay. Digital orders can take up to 4 hours to process completely. More info here:,True,False
118,@AmazonHelp The guy on the email said he will process a special case refund and not to worry. Amazon took 111.42 from my account on 11/8 i suspect they will take 111.99 sometime in order to fully charge the 223.41 of the GC.,"@641747 Just to clarify Luis, when you reached out to us, did CS say they refunded all of it or just partial? ^JP",payment_billing,True,payment_billing,True,,payment_billing,True,payment_billing,0.20960638732751236,@AmazonHelp the guy on the call said it is not even dispatched yet! :(,Sorry to learn about that. Kindly share your details here: and we'll assist you accordingly.,0.19944903775747957,True,high_risk_intent,Sorry to learn about that. Kindly share your details here: and we'll assist you accordingly.,True,True
119,"@AmazonHelp I have done the suggested steps on the Amazon Page itself ..  Left the Feedback, what else is required?","@192222 Have you contacted our support team for the issue you're facing? If not, please do so from the link provided earlier. ^HA",other_non_actionable,False,other_non_actionable,False,,other_non_actionable,False,subscription_prime,0.11815663354136076,@AmazonHelp I have left the feedback already.,Thank you.,0.2913159350199459,True,low_intent_confidence,Thank you.,False,False
120,"@115821 @116935 this is the 4th vinyl album I received that is warped! What’s going on in the warehouses and/or shipping? It’s frustrating to have to constantly return. You have a great return policy, but the time is the frustrating part.","@238166 I'm sorry your vinyl arrived in that condition! Please reach us by phone here: https://t.co/hApLpMlfHN, to escalate packaging feedback, and look at available options. ^JM",returns_refunds,False,returns_refunds,False,,returns_refunds,False,returns_refunds,0.22746502423909243,@AmazonHelp  another package delayed. This is the 4th time in the past couple of months. What’s going on??!,I'm so sorry to hear this! Is this happening with one specific carrier?,0.1916654529016816,True,low_historical_similarity,I'm so sorry to hear this! Is this happening with one specific carrier?,True,False
121,@115830 why have I been charged delivery on a free delivery item.  So annoyed. Can't find way to message you,@389112 You can get a hold of us so we can take a closer look here: https://t.co/JzP7hlA23B ^MJ,payment_billing,True,payment_billing,True,,payment_billing,True,order_delivery,0.12801642869987362,"@AmazonHelp hi, why have I been charged £1? https://t.co/L0uXCq4BVJ",The £1 you see is an authorisation for checking the validity of your card. More info here:,0.2481301613499307,True,low_intent_confidence,The £1 you see is an authorisation for checking the validity of your card. More info here:,False,True
122,@123813 Ya contrate el año. Pero su aplicacion para smarTV Samsung se atora a cada rato y tengo que reiniciarla al terminar los capitulos de mi serie. Y aun no tienen cannal en Rocku Mexico. Ojalá mejoren esos aspectos,"@401902 Hola Aldo. Esperamos que te encuentres muy bien. Gracias informarnos lo sucedido. ¿Ya lo has reportado con Soporte al Cliente?  En caso de que no sea así, puedes hacerlo acá: https://t.co/XrMDSgEmbN 

^DB",other_non_actionable,False,device_technical,False,,device_technical,False,digital_content,0.23320681046704606,@123813 Acabo de ver los 6 capítulos de la serie LORE y esta buenísima! Saludos,¡Genial Hector! ¿Qué es lo que más te gusta de la serie? 😄📺,0.27954315194126994,False,safe_to_auto_handle,¡Genial Hector! ¿Qué es lo que más te gusta de la serie? 😄📺,False,True
123,@AmazonHelp yes but did not get any reply,"@219487 If you've contacted our support team over email, you'll soon receive a correspondence to your registered account. ^MA",other_non_actionable,False,other_non_actionable,False,,other_non_actionable,False,customer_service_complaint,0.1853991777423878,@AmazonHelp But I did not get it..,here: with requested details. Appreciate your patience. 2/2,0.5519360052196853,True,low_intent_confidence,here: with requested details. Appreciate your patience. 2/2,False,False
124,@115821 Dear Sir Someone calling me informing that I have wing raffle and need to Pay RS 6500 for proceeding the prize. Bank details shared with me. Called amazon but response poor. I am willing to support Amazon in nabbing this gang,"@685631 We do not have any promotions as such, Dinesh. Request you to please follow our website for any deals and offers.^SF",customer_service_complaint,False,account_security,True,,account_security,True,customer_service_complaint,0.1423384634568674,@AmazonHelp details shared,We've received your details and we'll get back to you soon.,0.18377521508474345,True,low_intent_confidence,We've received your details and we'll get back to you soon.,False,True
125,"@AmazonHelp いやですね、返品完了って出てるのですがカード履歴を昨日見たところ返金されたらしき痕跡が見られなかったので。
で、今回は返品完了のメールが来てから4日経ってるのでさすがに？ という訳です",@266948 ご心配をお掛けしております。ご案内した方法でも返金が確認できない場合は、該当の注文など詳細を確認した上でご案内させていただきますので、誠に恐れ入りますが、リンクよりカスタマーサービスにお問い合わせください。https://t.co/J6YEizo6qC TN,other_non_actionable,False,returns_refunds,False,,returns_refunds,False,returns_refunds,0.15179280932326258,"@AmazonHelp 電話で対応してもらいましたが改良されませんでした。
保証期間も過ぎてるので買い直しになるんでしょうね。",カスタマーサービスにてお問い合わせ済みとのことで、お手数をおかけいたしました。リプライいただきありがとうございました。,1.0,True,low_intent_confidence,カスタマーサービスにてお問い合わせ済みとのことで、お手数をおかけいたしました。リプライいただきありがとうございました。,True,False
126,@AmazonHelp Can i get someone who isn’t useless please. I want my money back,"@300631 Hi,. please try this link to get through: https://t.co/zH8UlhTGcc. ^AT",returns_refunds,False,returns_refunds,False,,returns_refunds,False,returns_refunds,0.189149287109657,@AmazonHelp I want my money back,I understand your frustration. Please contact us here via phone or chat so we can look into this:,0.40696466091248756,True,low_intent_confidence,I understand your frustration. Please contact us here via phone or chat so we can look into this:,True,False
127,@AmazonHelp It is. In fact there is only 2 more left https://t.co/f3Bbu1JSLc,@623662 Thanks for confirming! We'd like to provide further insight on how our delivery dates are calculated: https://t.co/qaOzEJcO2e ^FD,other_non_actionable,False,other_non_actionable,False,,other_non_actionable,False,product_order_issue,0.12019354537285258,@AmazonHelp It is,I'm sorry. We're unable to access account info via twitter. Please give us a call here:,0.3247951972856481,True,low_intent_confidence,I'm sorry. We're unable to access account info via twitter. Please give us a call here:,False,False
128,@AmazonHelp I talked to your Indian customer support representative and he said that he is not able to find contact number of seller. Do you really verify sellers before registering? I'm unable to claim my warranty for order of crossbeats headphone as it stopped workng in 5 mnths,"@255669 Sorry to know about the trouble you're facing in claiming the warranty. We'd like to have this checked, kindly drop in your details here: https://t.co/beaaDm0muc and we'll reach out to you at the earliest. ^EM",customer_service_complaint,True,customer_service_complaint,True,,customer_service_complaint,True,product_order_issue,0.17143177868966664,@115850 how to claim my warranty I purchase 1 more earphone from amazon india...,"As this is a service related issue, please reach out to the closest service centre and they'll help you out.",0.2092533590669522,True,low_intent_confidence,"As this is a service related issue, please reach out to the closest service centre and they'll help you out.",False,True
129,@AmazonHelp nobody attempted to deliver this and it was a prime order. Why am I paying for membership when you don't deliver?! #badservice https://t.co/x9CJBSGLQ2,@463026 I understand your frustration! Have you contacted us about the delay: https://t.co/JzP7hlA23B? What options were given? ^KB,subscription_prime,False,order_delivery,False,,order_delivery,False,subscription_prime,0.25276026856438455,@116090 why am I paying for prime? https://t.co/KkUlj2ciMs,"Hey Timothy! Have we missed an expected delivery date? Please, do let us know. We're here to help! Our shipping method timers don't start until your order ships. Learn more:",0.2777125392159425,False,safe_to_auto_handle,"Hey Timothy! Have we missed an expected delivery date? Please, do let us know. We're here to help! Our shipping method timers don't start until your order ships. Learn more:",False,True
130,"@AmazonHelp How do you rank that solution to be best?
I need email is of some one responsible. Your email is simply a copy paste job. I have been raising complain since 01 November but that doesn't ring a bell in you ears. Post Numerous phone calls and emails you are telling that no return","@241603 As the return window for the product has expired we request you to contact the manufacturer. Please proceed as per the resolution provided in the email. For further assistance, please reply to the correspondence. ^AH",returns_refunds,False,customer_service_complaint,False,,customer_service_complaint,False,returns_refunds,0.1994861525570357,@AmazonHelp Still Awaiting solution to my grievance. It's been two days and now Amazon will say It's been over a month since delivery so can help even though I have been raising the issue since 01 November 2017.,"I had checked for the details but could not find any, I would request you to kindly drop the details once again on the same link that was shared earlier.",0.18445766814022121,True,low_intent_confidence,"I had checked for the details but could not find any, I would request you to kindly drop the details once again on the same link that was shared earlier.",False,False
131,@AmazonHelp you have let me down bigtime. Message sent.,@453673 Sorry to hear that. Have you spoken to someone over the phone? ^RS,other_non_actionable,False,other_non_actionable,False,,other_non_actionable,False,customer_service_complaint,0.13436729430372865,Amazon let me down.,This isn't what we like to hear! Can you tell us more about what's going on without posting account info? We'd like to help!,0.4537822132004822,True,low_intent_confidence,This isn't what we like to hear! Can you tell us more about what's going on without posting account info? We'd like to help!,False,False
132,@AmazonHelp a purchase of 7.98 has come out of my account that I didn't make? Help please,@215407 Hi Laura- Had you placed any orders with us recently? Have you any subscriptions active with us right now? ^NV,other_non_actionable,False,payment_billing,True,,payment_billing,True,payment_billing,0.217544154959623,@AmazonHelp I've received an order that I didn't make can you help please?,My apologies. If you get in touch: we'll be happy to look into this.,0.32836705911446107,True,high_risk_intent,My apologies. If you get in touch: we'll be happy to look into this.,True,True
133,@129773 Why isn't #WonderWoman available as part of my @129773 account as are so many films are available on Lovefilm DVD but not via Prime?,"@493464 Hey Paul, what do you mean not available? ^RS",subscription_prime,False,subscription_prime,False,,subscription_prime,False,digital_content,0.25448689407245095,Why isn't @132976 available on @119625 ?,"Both the seasons of The Grand Tour are available on prime video, please keep us posted if you aren't able to find them.",0.24435723774555562,False,safe_to_auto_handle,"Both the seasons of The Grand Tour are available on prime video, please keep us posted if you aren't able to find them.",False,True
134,"@AmazonHelp Reaching out to you via chat was precisely what I did. Although I did manage to get a ticket created, that was only after ~30min persuading someone to do so, while they were trying to convince me to call your support in the US, as I mentioned.

Let's hope I'll be helped!
-Paulo","@707249 I understand. Thank you for confirming, Paulo! Please keep us posted on the issue. We want to ensure this is fully resolved for you! ^SD",customer_service_complaint,False,customer_service_complaint,False,,customer_service_complaint,False,customer_service_complaint,0.1589762544733189,@AmazonHelp Let's hope,"Appreciate your understanding, Jay. We'll ensure to close your concern at the earliest.",0.16251439129255252,True,low_intent_confidence,"Appreciate your understanding, Jay. We'll ensure to close your concern at the earliest.",True,False
135,@AmazonHelp @115850 @AmazonHelp kindly look into the issue I have raised with respect to my mother’s account as well. The same issue exists of redemption of gift card. Multiple times raised an issue but no resolution. Look into that as well,@662708 I'm sorry to know that the issue persists with your mother's account. Kindly drop in your mom's account details here: https://t.co/beaaDm0muc &amp; we'll have this checked right away. ^EM,other_non_actionable,True,payment_billing,True,,payment_billing,True,payment_billing,0.2140093017391439,@115850 @AmazonHelp Kindly look into this,That's odd. Kindly re-install the app once. Do let us know if the issue still persists.,0.3421091743155603,True,legal_or_high_risk,That's odd. Kindly re-install the app once. Do let us know if the issue still persists.,True,True
136,"@145529 969260892, product till not delived, worst experience from @145529 &amp; @115850",@402403 I'm sorry for the disappointment in delivering this order. Write to us here: https://t.co/GIJyeYqKE0 &amp; we'll take necessary actions to make things right.^MJ,other_non_actionable,False,order_delivery,False,,order_delivery,False,product_order_issue,0.17958050777249762,@AmazonHelp Till i not received any mail,"That's strange. If you're unable to locate a correspondence from us, please drop your details here:",0.2567168872301805,True,low_intent_confidence,"That's strange. If you're unable to locate a correspondence from us, please drop your details here:",False,False
137,"@AmazonHelp I got mail from you, I surprised with your system/management!!!. They didn't find my query. I got this message from Amazon on 7th Oct 2017 ""Your Amazon.in order (#406-2033839-8995520) has been dispatched. Estimated delivery: Thursday, October 12. https://t.co/v30kra4gE3""","@526003 Could you please confirm if you've sent an email to us from the account used to place the order. Also, Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^SU",order_delivery,False,order_delivery,False,,order_delivery,False,order_delivery,0.13691927766178996,@115851 @115850 Amazon.in Order # 406-9047234-6277910,"Please don't provide your order details, we consider it personal info. Our Twitter page is visible to public.",0.22836292514242076,True,low_intent_confidence,"Please don't provide your order details, we consider it personal info. Our Twitter page is visible to public.",True,False
138,"@116618 , Why are the episodes unavailable? https://t.co/hC1mjyz3Ob",@198884 you know when these episodes are back. We’re really sorry for the inconvenience caused. 2/2 ^SH,other_non_actionable,False,digital_content,False,,digital_content,False,digital_content,0.24002623166785572,@AmazonHelp amazoncontact options unavailable https://t.co/GSi8dZ6z6N,Sorry for the trouble you've had. Kindly try reaching out to our support team after sometime. Do keep us posted.,0.4967297123513596,False,safe_to_auto_handle,Sorry for the trouble you've had. Kindly try reaching out to our support team after sometime. Do keep us posted.,True,True
139,@AmazonHelp @115850 this charger is for OnePlus one my phone is one plus 5t and why don't u understand that one plus original charger is useful only because it has 4 amphere supply while other charger have 2.1 Amp supply,@632376 You might want to look for the OnePlus charger here: https://t.co/9DGa1yBmdG. This is an original charger as it is from the OnePlus storefront. You may check on the storefront by OnePlus here: https://t.co/shqUEGk2jx. ^KS,payment_billing,True,product_order_issue,True,,product_order_issue,True,payment_billing,0.20387218569984542,@115850 Exchange available? One plus 5↔️ one plus 5T,"Considering that the mobile has launched recently and only available on flash sale, we do not have any annoucement regarding the availability of exchange for now.",0.2596667897061918,True,high_risk_intent,"Considering that the mobile has launched recently and only available on flash sale, we do not have any annoucement regarding the availability of exchange for now.",False,True
140,@AmazonHelp There was no reason given! Order number is 114-0528110-0291469,@209467 Thanks for letting us know! We'd like to take a closer look! Please give us a call or chat here: https://t.co/hApLpMlfHN ^TG,order_delivery,False,order_delivery,False,,order_delivery,False,payment_billing,0.11553638876909787,@AmazonHelp My order number is: 114-6053186-3563459,"We'd like to help, Mitch, but on Social Media, we have no account access. Please reach us here:",0.5820499330629572,True,high_risk_intent,"We'd like to help, Mitch, but on Social Media, we have no account access. Please reach us here:",False,False
141,"@AmazonHelp no, i use another website",@485228 What Amazon website do you use? ^JJ,other_non_actionable,False,other_non_actionable,False,,other_non_actionable,False,other_non_actionable,0.16392276583492535,@AmazonHelp No use https://t.co/oXWhKy5G6m only!!,Thanks for the information! Please reach out here: so we can take a look at the order in real time.,0.3619595621994868,True,low_intent_confidence,Thanks for the information! Please reach out here: so we can take a look at the order in real time.,True,False
142,#Amazon-Alexa ist Gard angekommen 🤔😉,@815184 Dann befrei die mal schnell aus ihrer Verpackung ;) ^AN,device_technical,False,device_technical,False,,device_technical,False,other_non_actionable,0.11693922488049897,"出先から帰ってきたらアマゾンエコードット届いてた！
聞き取り精度かなり高い！感動！面白〜い(*´-`)
#amazon alexa https://t.co/3SdPVQOG2y",|ω・).｡oO( ありがとうございます！）,0.43286537843493234,True,low_intent_confidence,|ω・).｡oO( ありがとうございます！）,False,False
143,@AmazonHelp Management of what? What is HR?,@132434 Are you trying to collect an item from an Amazon Hub?^PJ,other_non_actionable,False,other_non_actionable,False,,other_non_actionable,False,subscription_prime,0.12454259027560904,@AmazonHelp @115850 @131027 @3923 @1560.This shows d pathetic management of amazon. https://t.co/T5lUUFYJOU,"Please don't provide your details, we consider it personal information. Our Twitter page is visible to public. 2/2",0.2693884390356684,True,low_intent_confidence,"Please don't provide your details, we consider it personal information. Our Twitter page is visible to public. 2/2",False,False
144,@AmazonHelp I’m a prime member I ordered two products $99 each in Canada while I’m here at our cottage but they want to charge me $60 to return ??? Gonna cancel my membership if this doesn’t get fixed @115821 @123644,@811517 Hello! Is the item sold by directly by Amazon or a seller? What is the reason for return? Keep us posted!^CN,subscription_prime,False,returns_refunds,False,,returns_refunds,False,payment_billing,0.19764796031255485,@AmazonHelp @115821 @123644,"Hola Nazaret. Lamento mucho el inconveniente. Cuéntanos, ¿Es un producto vendido y distribuido por Amazon o Vendedor externo? Si el vendedor fue Amazon, ¿Hiciste la consulta con el transportista?",0.2326608369777744,True,high_risk_intent,"Hola Nazaret. Lamento mucho el inconveniente. Cuéntanos, ¿Es un producto vendido y distribuido por Amazon o Vendedor externo? Si el vendedor fue Amazon, ¿Hiciste la consulta con el transportista?",False,False
